personId,roadUser,gender,age,ageGroup,crashId
612,Pedestrian,Female,76,75_or_older,20241200
613,Driver,Female,35,26_to_39,20242151
614,Driver,Male,20,17_to_25,20242151
615,Driver,Female,38,26_to_39,20242223
616,Driver,Male,75,75_or_older,20241259
617,Pedestrian,Male,74,65_to_74,20241264
618,Driver,Male,19,17_to_25,20243086
619,Driver,Female,89,75_or_older,20242215
620,Driver,Female,62,40_to_64,20246012
621,Motorcycle rider,Male,21,17_to_25,20244068
622,Motorcycle rider,Male,19,17_to_25,20241296
623,Motorcycle rider,Male,26,26_to_39,20241006
624,Motorcycle pillion passenger,Female,24,17_to_25,20241006
625,Pedestrian,Male,38,26_to_39,20241258
626,Passenger,Male,21,17_to_25,20241290
627,Driver,Male,30,26_to_39,20241056
628,Driver,Female,20,17_to_25,20241290
629,Driver,Male,21,17_to_25,20242014
630,Driver,Male,20,17_to_25,20241251
631,Driver,Female,32,26_to_39,20243076
632,Driver,Male,72,65_to_74,20243162
633,Driver,Female,79,75_or_older,20242027
634,Passenger,Female,24,17_to_25,20243029
635,Driver,Male,56,40_to_64,20243029
636,Driver,Female,84,75_or_older,20242179
637,Driver,Male,49,40_to_64,20244080
638,Motorcycle rider,Male,56,40_to_64,20242241
639,Driver,Male,19,17_to_25,20244047
640,Passenger,Male,22,17_to_25,20241041
641,Driver,Male,37,26_to_39,20241165
642,Driver,Male,65,65_to_74,20242077
643,Driver,Male,80,75_or_older,20242078
644,Driver,Female,56,40_to_64,20242017
645,Driver,Male,24,17_to_25,20243223
646,Passenger,Male,4,0_to_16,20241271
647,Motorcycle rider,Male,53,40_to_64,20242217
648,Driver,Male,45,40_to_64,20242245
649,Driver,Male,36,26_to_39,20241170
650,Driver,Male,74,65_to_74,20242199
651,Passenger,Female,32,26_to_39,20241177
652,Pedestrian,Male,12,0_to_16,20246015
653,Passenger,Female,16,0_to_16,20242165
654,Pedestrian,Male,76,75_or_older,20241011
655,Driver,Male,78,75_or_older,20243260
656,Passenger,Female,76,75_or_older,20243260
657,Passenger,Female,74,65_to_74,20243260
658,Driver,Male,96,75_or_older,20241083
659,Driver,Male,27,26_to_39,20241083
660,Driver,Male,61,40_to_64,20246006
661,Pedal cyclist,Male,76,75_or_older,20244058
662,Driver,Female,22,17_to_25,20243218
663,Pedal cyclist,Male,70,65_to_74,20241089
664,Driver,Male,41,40_to_64,20243146
665,Motorcycle rider,Male,29,26_to_39,20241295
666,Passenger,Female,28,26_to_39,20243264
667,Passenger,Female,82,75_or_older,20241136
668,Driver,Male,38,26_to_39,20241281
669,Driver,Male,83,75_or_older,20241136
670,Driver,Female,73,65_to_74,20241076
671,Driver,Male,94,75_or_older,20244073
672,Driver,Male,25,17_to_25,20242094
673,Driver,Male,23,17_to_25,20241058
674,Motorcycle rider,Male,30,26_to_39,20241019
675,Driver,Male,21,17_to_25,20241275
676,Motorcycle rider,Male,69,65_to_74,20243222
677,Driver,Male,32,26_to_39,20241065
678,Passenger,Female,91,75_or_older,20243094
679,Driver,Female,77,75_or_older,20243145
680,Pedal cyclist,Male,31,26_to_39,20241305
681,Motorcycle rider,Male,18,17_to_25,20242146
682,Driver,Male,60,40_to_64,20242146
683,Driver,Male,21,17_to_25,20241231
684,Passenger,Male,19,17_to_25,20241145
685,Driver,Male,34,26_to_39,20241228
686,Passenger,Female,43,40_to_64,20243030
687,Driver,Male,32,26_to_39,20243034
688,Pedestrian,Male,59,40_to_64,20242058
689,Pedestrian,Female,30,26_to_39,20241085
690,Motorcycle rider,Male,72,65_to_74,20243091
691,Driver,Female,76,75_or_older,20243184
692,Motorcycle rider,Male,58,40_to_64,20242104
693,Motorcycle rider,Male,46,40_to_64,20248004
694,Motorcycle rider,Female,67,65_to_74,20242101
695,Driver,Male,57,40_to_64,20243195
696,Driver,Female,66,65_to_74,20243055
697,Driver,Male,25,17_to_25,20241212
698,Motorcycle rider,Male,38,26_to_39,20241241
699,Motorcycle rider,Male,19,17_to_25,20243071
700,Driver,Female,51,40_to_64,20241171
701,Passenger,Female,41,40_to_64,20243193
702,Passenger,Male,25,17_to_25,20243193
703,Driver,Male,25,17_to_25,20244011
704,Driver,Male,77,75_or_older,20244011
705,Passenger,Male,45,40_to_64,20244011
706,Driver,Male,32,26_to_39,20242225
707,Driver,Female,49,40_to_64,20242160
708,Driver,Male,56,40_to_64,20241183
709,Driver,Male,41,40_to_64,20241025
710,Motorcycle pillion passenger,Female,15,0_to_16,20241079
711,Motorcycle rider,Male,54,40_to_64,20241079
712,Driver,Male,66,65_to_74,20246010
713,Passenger,Female,24,17_to_25,20242235
714,Driver,Male,77,75_or_older,20242113
715,Driver,Male,62,40_to_64,20242025
716,Pedestrian,Female,78,75_or_older,20241148
717,Pedestrian,Male,66,65_to_74,20241262
718,Driver,Male,43,40_to_64,20241172
719,Driver,Male,80,75_or_older,20242192
720,Driver,Male,58,40_to_64,20241014
721,Passenger,Male,87,75_or_older,20242191
722,Driver,Female,70,65_to_74,20243189
723,Pedestrian,Male,26,26_to_39,20244033
724,Driver,Male,29,26_to_39,20241206
725,Motorcycle rider,Male,19,17_to_25,20243069
726,Motorcycle rider,Male,28,26_to_39,20243188
727,Passenger,Male,68,65_to_74,20241130
728,Driver,Male,86,75_or_older,20241178
729,Passenger,Female,75,75_or_older,20241178
730,Passenger,Male,15,0_to_16,20248011
731,Driver,Male,67,65_to_74,20241043
732,Driver,Male,91,75_or_older,20244054
733,Motorcycle rider,Male,40,40_to_64,20243032
734,Driver,Male,79,75_or_older,20244015
735,Driver,Female,70,65_to_74,20243112
736,Driver,Male,71,65_to_74,20243253
737,Passenger,Male,3,0_to_16,20246028
738,Driver,Male,24,17_to_25,20242244
739,Pedestrian,Female,45,40_to_64,20244006
740,Driver,Male,56,40_to_64,20241154
741,Motorcycle rider,Male,49,40_to_64,20241146
742,Driver,Female,27,26_to_39,20242009
743,Driver,Male,77,75_or_older,20241217
744,Driver,Male,56,40_to_64,20242030
745,Driver,Male,83,75_or_older,20243025
746,Driver,Male,74,65_to_74,20242168
747,Passenger,Female,21,17_to_25,20246021
748,Driver,Male,76,75_or_older,20241238
749,Pedestrian,Female,29,26_to_39,20241158
750,Pedestrian,Female,18,17_to_25,20243228
751,Passenger,Female,21,17_to_25,20242210
752,Motorcycle rider,Male,59,40_to_64,20242253
753,Pedestrian,Male,76,75_or_older,20242256
754,Driver,Male,54,40_to_64,20241289
755,Driver,Male,50,40_to_64,20243045
756,Driver,Male,62,40_to_64,20243045
757,Driver,Male,53,40_to_64,20243045
758,Driver,Female,20,17_to_25,20242028
759,Pedestrian,Male,21,17_to_25,20243054
760,Motorcycle rider,Male,21,17_to_25,20241187
761,Driver,Male,59,40_to_64,20246007
762,Pedal cyclist,Male,66,65_to_74,20241126
763,Driver,Male,62,40_to_64,20244049
764,Motorcycle rider,Male,35,26_to_39,20242021
765,Pedal cyclist,Male,15,0_to_16,20242045
766,Motorcycle rider,Male,25,17_to_25,20243101
767,Passenger,Female,57,40_to_64,20242206
768,Driver,Male,32,26_to_39,20242117
769,Motorcycle rider,Male,58,40_to_64,20241226
770,Driver,Male,54,40_to_64,20242079
771,Driver,Male,30,26_to_39,20241156
772,Motorcycle rider,Male,34,26_to_39,20243093
773,Motorcycle rider,Female,34,26_to_39,20243125
774,Pedestrian,Female,83,75_or_older,20243134
775,Driver,Female,55,40_to_64,20242239
776,Passenger,Male,17,17_to_25,20241232
777,Pedestrian,Male,28,26_to_39,20241061
778,Motorcycle rider,Male,73,65_to_74,20244056
779,Driver,Male,67,65_to_74,20242039
780,Motorcycle rider,Male,57,40_to_64,20241182
781,Passenger,Female,24,17_to_25,20241044
782,Motorcycle rider,Male,43,40_to_64,20242131
783,Driver,Male,62,40_to_64,20244031
784,Passenger,Female,54,40_to_64,20244031
785,Motorcycle rider,Male,32,26_to_39,20242059
786,Motorcycle rider,Male,20,17_to_25,20242033
787,Pedestrian,Male,35,26_to_39,20241207
788,Driver,Female,39,26_to_39,20243033
789,Driver,Male,45,40_to_64,20242159
790,Driver,Male,29,26_to_39,20243177
791,Motorcycle rider,Male,49,40_to_64,20243241
792,Pedestrian,Male,72,65_to_74,20243132
793,Pedestrian,Male,42,40_to_64,20243159
794,Pedestrian,Female,76,75_or_older,20242072
795,Motorcycle rider,Male,68,65_to_74,20243028
796,Motorcycle rider,Male,77,75_or_older,20243105
797,Driver,Female,69,65_to_74,20242258
798,Driver,Male,84,75_or_older,20241007
799,Motorcycle rider,Male,20,17_to_25,20241227
800,Passenger,Male,84,75_or_older,20243130
801,Driver,Male,70,65_to_74,20242065
802,Motorcycle rider,Female,41,40_to_64,20243259
803,Driver,Male,56,40_to_64,20244052
804,Driver,Male,20,17_to_25,20242247
805,Passenger,Female,20,17_to_25,20242247
806,Pedestrian,Male,17,17_to_25,20241093
807,Pedestrian,Male,80,75_or_older,20241276
808,Driver,Male,21,17_to_25,20242208
809,Driver,Male,34,26_to_39,20241157
810,Driver,Male,19,17_to_25,20244065
811,Pedal cyclist,Male,49,40_to_64,20242054
812,Driver,Male,53,40_to_64,20242221
813,Driver,Female,33,26_to_39,20242197
814,Driver,Male,62,40_to_64,20241075
815,Pedestrian,Male,31,26_to_39,20241279
816,Pedestrian,Male,73,65_to_74,20243095
817,Driver,Male,21,17_to_25,20243272
818,Pedestrian,Male,20,17_to_25,20243027
819,Pedal cyclist,Female,36,26_to_39,20248001
820,Pedestrian,Male,51,40_to_64,20242228
821,Driver,Male,42,40_to_64,20242105
822,Pedestrian,Male,64,40_to_64,20241069
823,Passenger,Female,23,17_to_25,20244074
824,Passenger,Female,19,17_to_25,20244074
825,Driver,Male,73,65_to_74,20244008
826,Driver,Male,19,17_to_25,20243100
827,Motorcycle rider,Male,42,40_to_64,20241122
828,Pedestrian,Male,87,75_or_older,20244064
829,Motorcycle rider,Male,60,40_to_64,20243138
830,Driver,Male,91,75_or_older,20241141
831,Passenger,Male,43,40_to_64,20241244
832,Driver,Female,47,40_to_64,20242236
833,Pedestrian,Male,62,40_to_64,20242195
834,Pedestrian,Male,12,0_to_16,20242010
835,Driver,Male,82,75_or_older,20242205
836,Motorcycle rider,Male,18,17_to_25,20244002
837,Motorcycle rider,Male,19,17_to_25,20242041
838,Passenger,Female,47,40_to_64,20242084
839,Driver,Male,29,26_to_39,20243230
840,Motorcycle rider,Male,27,26_to_39,20241114
841,Passenger,Female,70,65_to_74,20243068
842,Driver,Female,40,40_to_64,20243099
843,Pedal cyclist,Male,76,75_or_older,20242145
844,Driver,Male,69,65_to_74,20243062
845,Motorcycle rider,Male,20,17_to_25,20244048
846,Driver,Female,31,26_to_39,20241112
847,Driver,Male,83,75_or_older,20243047
848,Driver,Male,19,17_to_25,20242198
849,Passenger,Female,34,26_to_39,20243202
850,Driver,Male,32,26_to_39,20243202
851,Pedal cyclist,Female,30,26_to_39,20244029
852,Passenger,Male,42,40_to_64,20241185
853,Driver,Male,36,26_to_39,20241185
854,Passenger,Male,50,40_to_64,20241185
855,Passenger,Female,24,17_to_25,20241185
856,Motorcycle rider,Male,37,26_to_39,20242153
857,Driver,Male,28,26_to_39,20243257
858,Pedal cyclist,Male,58,40_to_64,20243149
859,Motorcycle rider,Male,54,40_to_64,20242202
860,Motorcycle rider,Male,46,40_to_64,20243245
861,Motorcycle rider,Male,56,40_to_64,20244004
862,Motorcycle rider,Male,61,40_to_64,20241123
863,Motorcycle rider,Male,78,75_or_older,20242222
864,Motorcycle rider,Female,53,40_to_64,20242248
865,Driver,Male,27,26_to_39,20241213
866,Passenger,Female,27,26_to_39,20241213
867,Driver,Male,41,40_to_64,20241213
868,Motorcycle rider,Male,19,17_to_25,20242220
869,Pedestrian,Male,27,26_to_39,20242047
870,Driver,Male,48,40_to_64,20243270
871,Driver,Male,32,26_to_39,20241121
872,Motorcycle rider,Male,63,40_to_64,20243016
873,Driver,Male,66,65_to_74,20241038
874,Motorcycle rider,Male,32,26_to_39,20243200
875,Motorcycle rider,Male,69,65_to_74,20243039
876,Pedestrian,Female,93,75_or_older,20242246
877,Passenger,Male,30,26_to_39,20242063
878,Motorcycle rider,Male,72,65_to_74,20243180
879,Motorcycle rider,Male,48,40_to_64,20241297
880,Motorcycle rider,Male,42,40_to_64,20243059
881,Driver,Male,51,40_to_64,20242242
882,Motorcycle rider,Male,27,26_to_39,20242091
883,Driver,Female,28,26_to_39,20243077
884,Driver,Female,72,65_to_74,20244038
885,Motorcycle rider,Male,20,17_to_25,20243136
886,Motorcycle rider,Male,61,40_to_64,20243211
887,Driver,Male,43,40_to_64,20241270
888,Passenger,Female,16,0_to_16,20241225
889,Driver,Female,39,26_to_39,20241084
890,Motorcycle rider,Male,37,26_to_39,20243050
891,Motorcycle rider,Male,31,26_to_39,20243216
892,Pedestrian,Female,55,40_to_64,20242190
893,Driver,Male,51,40_to_64,20243115
894,Driver,Female,42,40_to_64,20242116
895,Driver,Male,29,26_to_39,20241129
896,Driver,Male,36,26_to_39,20244076
897,Motorcycle rider,Male,35,26_to_39,20243141
898,Passenger,Female,15,0_to_16,20241095
899,Driver,Male,64,40_to_64,20242082
900,Motorcycle rider,Male,38,26_to_39,20241090
901,Driver,Male,54,40_to_64,20241113
902,Pedestrian,Female,3,0_to_16,20243258
903,Driver,Female,32,26_to_39,20244053
904,Driver,Male,17,17_to_25,20241064
905,Driver,Female,21,17_to_25,20243175
906,Driver,Male,38,26_to_39,20243183
907,Motorcycle rider,Male,24,17_to_25,20241049
908,Driver,Female,47,40_to_64,20241242
909,Driver,Male,55,40_to_64,20241144
910,Passenger,Male,58,40_to_64,20243262
911,Driver,Female,56,40_to_64,20241001
912,Passenger,Male,9,0_to_16,20242231
913,Motorcycle rider,Male,23,17_to_25,20241018
914,Pedestrian,Female,1,0_to_16,20241105
915,Driver,Male,26,26_to_39,20241282
916,Passenger,Female,79,75_or_older,20243204
917,Pedestrian,Male,32,26_to_39,20243224
918,Motorcycle rider,Male,19,17_to_25,20243179
919,Pedestrian,Male,30,26_to_39,20241192
920,Driver,Male,46,40_to_64,20241026
921,Driver,Male,76,75_or_older,20241067
922,Driver,Male,31,26_to_39,20242001
923,Driver,Male,29,26_to_39,20243013
924,Passenger,Female,50,40_to_64,20241191
925,Driver,Male,71,65_to_74,20241191
926,Motorcycle rider,Male,41,40_to_64,20242031
927,Passenger,Male,17,17_to_25,20241117
928,Passenger,Male,17,17_to_25,20241117
929,Pedestrian,Male,16,0_to_16,20246020
930,Passenger,Female,81,75_or_older,20241012
931,Motorcycle rider,Male,59,40_to_64,20242263
932,Motorcycle rider,Male,30,26_to_39,20242038
933,Driver,Male,32,26_to_39,20246005
934,Driver,Male,21,17_to_25,20244030
935,Passenger,Female,90,75_or_older,20242061
936,Driver,Male,29,26_to_39,20244036
937,Pedestrian,Female,63,40_to_64,20242134
938,Driver,Female,51,40_to_64,20243060
939,Passenger,Female,26,26_to_39,20242002
940,Passenger,Male,11,0_to_16,20242002
941,Motorcycle rider,Male,20,17_to_25,20243057
942,Driver,Female,19,17_to_25,20243166
943,Driver,Female,70,65_to_74,20242203
944,Driver,Male,33,26_to_39,20243196
945,Motorcycle pillion passenger,Female,23,17_to_25,20241214
946,Driver,Male,41,40_to_64,20242083
947,Motorcycle rider,Male,38,26_to_39,20241272
948,Motorcycle rider,Male,66,65_to_74,20241104
949,Motorcycle rider,Male,37,26_to_39,20243182
950,Driver,Male,52,40_to_64,20242180
951,Pedestrian,Female,69,65_to_74,20242126
952,Driver,Male,22,17_to_25,20241023
953,Driver,Male,61,40_to_64,20241023
954,Pedestrian,Male,80,75_or_older,20243065
955,Motorcycle rider,Male,52,40_to_64,20243083
956,Driver,Male,83,75_or_older,20244070
957,Driver,Male,62,40_to_64,20243048
958,Driver,Female,65,65_to_74,20241280
959,Passenger,Male,43,40_to_64,20242118
960,Driver,Male,37,26_to_39,20242118
961,Driver,Male,54,40_to_64,20241193
962,Driver,Male,88,75_or_older,20242150
963,Driver,Female,80,75_or_older,20241239
964,Driver,Male,88,75_or_older,20242111
965,Driver,Male,29,26_to_39,20243255
966,Driver,Male,20,17_to_25,20241033
967,Driver,Male,74,65_to_74,20241288
968,Pedal cyclist,Male,64,40_to_64,20243012
969,Driver,Female,90,75_or_older,20241164
970,Driver,Male,87,75_or_older,20243250
971,Pedestrian,Male,91,75_or_older,20242076
972,Pedestrian,Male,65,65_to_74,20241099
973,Motorcycle rider,Male,27,26_to_39,20243052
974,Driver,Male,65,65_to_74,20241015
975,Driver,Female,19,17_to_25,20243219
976,Motorcycle rider,Male,61,40_to_64,20241184
977,Driver,Male,48,40_to_64,20241284
978,Passenger,Female,12,0_to_16,20242218
979,Pedestrian,Female,49,40_to_64,20241008
980,Driver,Male,70,65_to_74,20244075
981,Driver,Male,22,17_to_25,20242147
982,Passenger,Male,19,17_to_25,20248010
983,Motorcycle rider,Male,37,26_to_39,20234108
984,Pedestrian,Male,37,26_to_39,20234099
985,Motorcycle rider,Male,43,40_to_64,20233145
986,Motorcycle rider,Male,42,40_to_64,20236026
987,Driver,Male,74,65_to_74,20233259
988,Motorcycle rider,Male,77,75_or_older,20236028
989,Passenger,Female,11,0_to_16,20231088
990,Driver,Male,49,40_to_64,20231088
991,Driver,Male,42,40_to_64,20231088
992,Driver,Female,51,40_to_64,20231189
993,Pedestrian,Female,43,40_to_64,20232156
994,Driver,Male,63,40_to_64,20233100
995,Driver,Male,27,26_to_39,20231103
996,Passenger,Female,48,40_to_64,20232192
997,Driver,Male,28,26_to_39,20232192
998,Driver,Male,18,17_to_25,20233056
999,Driver,Male,48,40_to_64,20231091
1000,Driver,Male,56,40_to_64,20232211
1001,Pedestrian,Male,64,40_to_64,20231104
1002,Driver,Male,59,40_to_64,20231155
1003,Driver,Male,30,26_to_39,20232098
1004,Passenger,Male,29,26_to_39,20232128
1005,Driver,Male,67,65_to_74,20233085
1006,Passenger,Female,80,75_or_older,20234027
1007,Driver,Male,59,40_to_64,20232061
1008,Driver,Female,25,17_to_25,20234033
1009,Driver,Male,31,26_to_39,20232044
1010,Driver,Male,26,26_to_39,20232250
1011,Motorcycle rider,Male,27,26_to_39,20233231
1012,Motorcycle rider,Male,26,26_to_39,20231020
1013,Motorcycle rider,Male,55,40_to_64,20231115
1014,Driver,Male,40,40_to_64,20231038
1015,Passenger,Female,38,26_to_39,20231038
1016,Driver,Male,49,40_to_64,20231108
1017,Driver,Male,41,40_to_64,20231281
1018,Driver,Male,44,40_to_64,20233078
1019,Motorcycle rider,Male,17,17_to_25,20231261
1020,Passenger,Male,24,17_to_25,20233258
1021,Driver,Male,29,26_to_39,20233258
1022,Motorcycle rider,Male,31,26_to_39,20236009
1023,Passenger,Female,89,75_or_older,20232237
1024,Driver,Male,41,40_to_64,20232188
1025,Driver,Male,20,17_to_25,20233165
1026,Driver,Male,71,65_to_74,20231098
1027,Pedestrian,Female,32,26_to_39,20234029
1028,Passenger,Female,18,17_to_25,20231102
1029,Driver,Male,18,17_to_25,20231102
1030,Passenger,Male,23,17_to_25,20231198
1031,Passenger,Male,84,75_or_older,20231129
1032,Driver,Male,58,40_to_64,20231231
1033,Motorcycle rider,Male,65,65_to_74,20233120
1034,Pedestrian,Female,92,75_or_older,20232196
1035,Passenger,Male,57,40_to_64,20234053
1036,Driver,Male,48,40_to_64,20234053
1037,Pedestrian,Male,2,0_to_16,20232240
1038,Driver,Male,87,75_or_older,20231095
1039,Motorcycle rider,Male,37,26_to_39,20232119
1040,Motorcycle rider,Male,73,65_to_74,20232243
1041,Passenger,Male,16,0_to_16,20234042
1042,Driver,Male,35,26_to_39,20232067
1043,Motorcycle rider,Male,24,17_to_25,20234079
1044,Pedestrian,Male,79,75_or_older,20231023
1045,Driver,Female,20,17_to_25,20233221
1046,Driver,Female,38,26_to_39,20233081
1047,Driver,Male,32,26_to_39,20231076
1048,Motorcycle rider,Male,65,65_to_74,20232045
1049,Motorcycle rider,Male,55,40_to_64,20236006
1050,Motorcycle rider,Male,85,75_or_older,20234061
1051,Motorcycle rider,Male,39,26_to_39,20232201
1052,Motorcycle rider,Male,47,40_to_64,20236025
1053,Driver,Male,75,75_or_older,20233189
1054,Driver,Female,85,75_or_older,20233111
1055,Driver,Male,73,65_to_74,20232097
1056,Passenger,Male,18,17_to_25,20233036
1057,Motorcycle rider,Male,23,17_to_25,20231250
1058,Driver,Female,41,40_to_64,20233228
1059,Driver,Male,31,26_to_39,20234084
1060,Motorcycle rider,Male,77,75_or_older,20232009
1061,Driver,Male,84,75_or_older,20231145
1062,Driver,Female,54,40_to_64,20231056
1063,Passenger,Female,62,40_to_64,20232115
1064,Pedestrian,Male,72,65_to_74,20233012
1065,Passenger,Male,21,17_to_25,20232018
1066,Driver,Male,24,17_to_25,20233200
1067,Driver,Male,70,65_to_74,20233110
1068,Driver,Male,70,65_to_74,20233154
1069,Passenger,Male,27,26_to_39,20231223
1070,Passenger,Female,25,17_to_25,20231223
1071,Passenger,Female,24,17_to_25,20231223
1072,Pedal cyclist,Male,53,40_to_64,20234067
1073,Driver,Male,62,40_to_64,20231182
1074,Driver,Male,30,26_to_39,20238004
1075,Pedestrian,Male,7,0_to_16,20231173
1076,Motorcycle rider,Male,52,40_to_64,20233155
1077,Motorcycle rider,Male,37,26_to_39,20233161
1078,Driver,Male,25,17_to_25,20234020
1079,Motorcycle rider,Male,36,26_to_39,20231052
1080,Passenger,Male,26,26_to_39,20231296
1081,Passenger,Male,19,17_to_25,20231143
1082,Passenger,Female,85,75_or_older,20234021
1083,Driver,Male,57,40_to_64,20231302
1084,Driver,Female,67,65_to_74,20231285
1085,Driver,Male,61,40_to_64,20231178
1086,Pedestrian,Male,18,17_to_25,20234031
1087,Pedestrian,Male,66,65_to_74,20237013
1088,Driver,Female,62,40_to_64,20233136
1089,Motorcycle rider,Male,24,17_to_25,20233051
1090,Passenger,Male,14,0_to_16,20231229
