crashId,locationId
20154031,20154031_SA_Inner Regional Australia_South Australia - South East_Murray Bridge_Collector Road
20155042,20155042_WA_Very Remote Australia_Western Australia - Outback (South)_Carnarvon_Local Road
20152165,20152165_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20151315,20151315_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20151295,20151295_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Maitland_Sub-arterial Road
20152206,20152206_VIC_Inner Regional Australia_Shepparton_Campaspe_Local Road
20151030,20151030_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20152201,20152201_VIC_Inner Regional Australia_Shepparton_Campaspe_Sub-arterial Road
20155122,20155122_WA_Outer Regional Australia_Western Australia - Wheat Belt_Brookton_Arterial Road
20154080,20154080_SA_Outer Regional Australia_South Australia - South East_Mid Murray_Arterial Road
20158004,20158004_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20157028,20157028_NT_Outer Regional Australia_Darwin_Litchfield_Arterial Road
20152149,20152149_VIC_Outer Regional Australia_Bendigo_Loddon_National or State Highway
20151213,20151213_NSW_Inner Regional Australia_Central West_Bathurst_Arterial Road
20154089,20154089_SA_Inner Regional Australia_South Australia - South East_Victor Harbor_Local Road
20151016,20151016_NSW_Outer Regional Australia_Capital Region_Eurobodalla_National or State Highway
20151156,20151156_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_North Sydney_Local Road
20156011,20156011_TAS_Outer Regional Australia_Launceston and North East_Northern Midlands_National or State Highway
20151046,20151046_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Arterial Road
20151151,20151151_NSW_Outer Regional Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Local Road
20155072,20155072_WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_National or State Highway
20151155,20151155_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Collector Road
20151116,20151116_NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Arterial Road
20157021,20157021_NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20152007,20152007_VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20152006,20152006_VIC_Inner Regional Australia_Geelong_Surf Coast_Sub-arterial Road
20151086,20151086_NSW_Outer Regional Australia_Capital Region_Bega Valley_Arterial Road
20151299,20151299_NSW_Inner Regional Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20151140,20151140_NSW_Outer Regional Australia_New England and North West_Liverpool Plains_National or State Highway
20155099,20155099_WA_Outer Regional Australia_Western Australia - Wheat Belt_Chittering_Arterial Road
20156016,20156016_TAS_Inner Regional Australia_Hobart_Clarence_Local Road
20151229,20151229_NSW_Major Cities of Australia_Sydney - Ryde_The Hills_National or State Highway
20158005,20158005_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20154014,20154014_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_National or State Highway
20155120,20155120_WA_Major Cities of Australia_Perth - North East_Bayswater_Arterial Road
20151222,20151222_NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Local Road
20151176,20151176_NSW_Outer Regional Australia_New England and North West_Tenterfield_Arterial Road
20152160,20152160_VIC_Major Cities of Australia_Melbourne - Inner East_Whitehorse_National or State Highway
20151286,20151286_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Collector Road
20154034,20154034_SA_Major Cities of Australia_Adelaide - Central and Hills_Mount Barker_Local Road
20152130,20152130_VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_National or State Highway
20156001,20156001_TAS_Inner Regional Australia_Hobart_Hobart_Collector Road
20152046,20152046_VIC_Inner Regional Australia_Geelong_Surf Coast_National or State Highway
20151250,20151250_NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_Collector Road
20151087,20151087_NSW_Inner Regional Australia_Capital Region_Eurobodalla_Sub-arterial Road
20155037,20155037_WA_Inner Regional Australia_Bunbury_Collie_Local Road
20155096,20155096_WA_Inner Regional Australia_Bunbury_Harvey_Arterial Road
20152161,20152161_VIC_Inner Regional Australia_Shepparton_Moira_Arterial Road
20155106,20155106_WA_Major Cities of Australia_Mandurah_Mandurah_Local Road
20152010,20152010_VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20155135,20155135_WA_Very Remote Australia_Western Australia - Outback (North)_Wyndham-East Kimberley_National or State Highway
20157026,20157026_NT_Outer Regional Australia_Darwin_Litchfield_Arterial Road
20154074,20154074_SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20151307,20151307_NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Collector Road
20151050,20151050_NSW_Inner Regional Australia_Central West_Bathurst_Arterial Road
20152184,20152184_VIC_Outer Regional Australia_North West_Ararat_National or State Highway
20151178,20151178_NSW_Very Remote Australia_Far West and Orana_Unincorporated NSW_Arterial Road
20154094,20154094_SA_Remote Australia_South Australia - Outback_Port Lincoln_Arterial Road
20151263,20151263_NSW_Outer Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Local Road
20155043,20155043_WA_Major Cities of Australia_Perth - South East_Belmont_Local Road
20151106,20151106_NSW_Inner Regional Australia_Illawarra_Wollondilly_Arterial Road
20154046,20154046_SA_Outer Regional Australia_South Australia - South East_Tatiara_National or State Highway
20152137,20152137_VIC_Inner Regional Australia_Hume_Strathbogie_Sub-arterial Road
20151233,20151233_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20151166,20151166_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Sub-arterial Road
20151317,20151317_NSW_Outer Regional Australia_Far West and Orana_Narromine_Arterial Road
20152113,20152113_VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20152119,20152119_VIC_Major Cities of Australia_Melbourne - North East_Banyule_Local Road
20156002,20156002_TAS_Outer Regional Australia_West and North West_Burnie_Collector Road
20152176,20152176_VIC_Major Cities of Australia_Melbourne - West_Hobsons Bay_National or State Highway
20152117,20152117_VIC_Outer Regional Australia_North West_Buloke_National or State Highway
20151027,20151027_NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Local Road
20151071,20151071_NSW_Outer Regional Australia_New England and North West_Tenterfield_National or State Highway
20151318,20151318_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20151208,20151208_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Sydney_Collector Road
20151308,20151308_NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_National or State Highway
20152181,20152181_VIC_Major Cities of Australia_Melbourne - North West_Hume_Sub-arterial Road
20154043,20154043_SA_Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20151325,20151325_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Collector Road
20152218,20152218_VIC_Major Cities of Australia_Melbourne - Inner East_Boroondara_Collector Road
20151323,20151323_NSW_Major Cities of Australia_Illawarra_Wollongong_Arterial Road
20155108,20155108_WA_Outer Regional Australia_Western Australia - Outback (South)_Greater Geraldton_Arterial Road
20155027,20155027_WA_Inner Regional Australia_Bunbury_Busselton_Arterial Road
20155094,20155094_WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_National or State Highway
20151003,20151003_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_National or State Highway
20155059,20155059_WA_Major Cities of Australia_Mandurah_Murray_National or State Highway
20156014,20156014_TAS_Inner Regional Australia_Hobart_Brighton_Arterial Road
20151077,20151077_NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Local Road
20155119,20155119_WA_Major Cities of Australia_Perth - South West_Rockingham_Arterial Road
20152068,20152068_VIC_Inner Regional Australia_Latrobe - Gippsland_Wellington_National or State Highway
20151274,20151274_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Local Road
20157034,20157034_NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20152152,20152152_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_National or State Highway
20154024,20154024_SA_Outer Regional Australia_South Australia - South East_Kingston (SA)_Arterial Road
20151217,20151217_NSW_Outer Regional Australia_New England and North West_Liverpool Plains_National or State Highway
20152002,20152002_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20157014,20157014_NT_Remote Australia_Northern Territory - Outback_Alice Springs_National or State Highway
20155012,20155012_WA_Major Cities of Australia_Perth - South East_Gosnells_Arterial Road
20152040,20152040_VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_Sub-arterial Road
20151277,20151277_NSW_Outer Regional Australia_Coffs Harbour - Grafton_Bellingen_Arterial Road
20152028,20152028_VIC_Inner Regional Australia_Hume_Strathbogie_Sub-arterial Road
20157033,20157033_NT_Outer Regional Australia_Darwin_Unincorporated NT_Local Road
20151227,20151227_NSW_Major Cities of Australia_Sydney - South West_Camden_Arterial Road
20151082,20151082_NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20152103,20152103_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_Local Road
20152038,20152038_VIC_Major Cities of Australia_Melbourne - West_Maribyrnong_Local Road
20151115,20151115_NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Collector Road
20151125,20151125_NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20154076,20154076_SA_Major Cities of Australia_Adelaide - North_Tea Tree Gully_Arterial Road
20151243,20151243_NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Hawkesbury_Local Road
20152076,20152076_VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_Local Road
20155020,20155020_WA_Outer Regional Australia_Western Australia - Wheat Belt_Albany_Local Road
20151212,20151212_NSW_Inner Regional Australia_Richmond - Tweed_Kyogle_Sub-arterial Road
20151234,20151234_NSW_Major Cities of Australia_Richmond - Tweed_Tweed_National or State Highway
20151290,20151290_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Willoughby_Arterial Road
20154026,20154026_SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Collector Road
20151175,20151175_NSW_Inner Regional Australia_Newcastle and Lake Macquarie_Lake Macquarie_Arterial Road
20151152,20151152_NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Arterial Road
20151075,20151075_NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Singleton_Arterial Road
20151298,20151298_NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Singleton_Arterial Road
20155051,20155051_WA_Very Remote Australia_Western Australia - Outback (North)_Port Hedland_Local Road
20154059,20154059_SA_Outer Regional Australia_South Australia - South East_Coorong_National or State Highway
20151204,20151204_NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_Arterial Road
20151063,20151063_NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Arterial Road
20151182,20151182_NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_Sub-arterial Road
20152079,20152079_VIC_Outer Regional Australia_Warrnambool and South West_Glenelg_National or State Highway
20154009,20154009_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Arterial Road
20151023,20151023_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Sub-arterial Road
20151297,20151297_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Waverley_Arterial Road
20152036,20152036_VIC_Major Cities of Australia_Geelong_Greater Geelong_National or State Highway
20152100,20152100_VIC_Inner Regional Australia_Warrnambool and South West_Corangamite_Sub-arterial Road
20157038,20157038_NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20157025,20157025_NT_Remote Australia_Northern Territory - Outback_West Daly_Access road
20155032,20155032_WA_Major Cities of Australia_Perth - South East_Kalamunda_Arterial Road
20151244,20151244_NSW_Inner Regional Australia_Central West_Lithgow_Local Road
20152086,20152086_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Local Road
20154005,20154005_SA_Major Cities of Australia_Adelaide - North_Salisbury_Collector Road
20152107,20152107_VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Local Road
20151068,20151068_NSW_Major Cities of Australia_Sydney - Inner West_Canada Bay_Arterial Road
20155101,20155101_WA_Major Cities of Australia_Perth - South East_Kalamunda_Arterial Road
20154010,20154010_SA_Major Cities of Australia_Adelaide - North_Playford_Local Road
20152209,20152209_VIC_Inner Regional Australia_Melbourne - North West_Macedon Ranges_Collector Road
20151245,20151245_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_North Sydney_National or State Highway
20155061,20155061_WA_Major Cities of Australia_Perth - South West_Kwinana_Local Road
20151313,20151313_NSW_Outer Regional Australia_New England and North West_Gunnedah_National or State Highway
20151186,20151186_NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20155041,20155041_WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_National or State Highway
20154047,20154047_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Goyder_Sub-arterial Road
20151269,20151269_NSW_Inner Regional Australia_Sydney - Sutherland_Sutherland_Arterial Road
20154095,20154095_SA_Remote Australia_South Australia - South East_Kingston (SA)_Local Road
20152222,20152222_VIC_Major Cities of Australia_Melbourne - South East_Casey_Arterial Road
20152229,20152229_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_National or State Highway
20152226,20152226_VIC_Inner Regional Australia_Hume_Benalla_Arterial Road
20157027,20157027_NT_Outer Regional Australia_Darwin_Litchfield_Arterial Road
20155028,20155028_WA_Major Cities of Australia_Perth - South West_Cockburn_Local Road
20155056,20155056_WA_Remote Australia_Western Australia - Outback (South)_Greater Geraldton_Arterial Road
20152111,20152111_VIC_Major Cities of Australia_Melbourne - West_Hobsons Bay_Local Road
20151146,20151146_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Local Road
20155062,20155062_WA_Major Cities of Australia_Perth - North West_Joondalup_National or State Highway
20152033,20152033_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Sub-arterial Road
20152075,20152075_VIC_Inner Regional Australia_Melbourne - South East_Cardinia_Sub-arterial Road
20157020,20157020_NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_Sub-arterial Road
20155074,20155074_WA_Remote Australia_Western Australia - Wheat Belt_Dumbleyung_Arterial Road
20152175,20152175_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Arterial Road
20154090,20154090_SA_Outer Regional Australia_South Australia - South East_Kingston (SA)_Arterial Road
20151190,20151190_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Arterial Road
20151144,20151144_NSW_Inner Regional Australia_Mid North Coast_Nambucca Valley_National or State Highway
20151171,20151171_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20152190,20152190_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Sub-arterial Road
20152014,20152014_VIC_Inner Regional Australia_Shepparton_Moira_Collector Road
20155113,20155113_WA_Inner Regional Australia_Bunbury_Dardanup_Arterial Road
20151083,20151083_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20151202,20151202_NSW_Outer Regional Australia_Riverina_Cootamundra-Gundagai_National or State Highway
20152164,20152164_VIC_Inner Regional Australia_Melbourne - North West_Macedon Ranges_Arterial Road
20155001,20155001_WA_Major Cities of Australia_Perth - South West_Rockingham_National or State Highway
20156022,20156022_TAS_Remote Australia_West and North West_West Coast_Sub-arterial Road
20151187,20151187_NSW_Inner Regional Australia_Illawarra_Wollongong_Arterial Road
20152093,20152093_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Arterial Road
20152156,20152156_VIC_Inner Regional Australia_Hume_Mitchell_National or State Highway
20154061,20154061_SA_Inner Regional Australia_Adelaide - South_Onkaparinga_Sub-arterial Road
20154018,20154018_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20157031,20157031_NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_Sub-arterial Road
20151102,20151102_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Local Road
20155019,20155019_WA_Inner Regional Australia_Bunbury_Busselton_National or State Highway
20151230,20151230_NSW_Inner Regional Australia_Central West_Cowra_Arterial Road
20152099,20152099_VIC_Outer Regional Australia_North West_Horsham_Local Road
20152071,20152071_VIC_Inner Regional Australia_Hume_Murrindindi_National or State Highway
20151025,20151025_NSW_Inner Regional Australia_Mid North Coast_Nambucca Valley_National or State Highway
20151069,20151069_NSW_Outer Regional Australia_Capital Region_Bega Valley_Arterial Road
20151183,20151183_NSW_Inner Regional Australia_Sydney - North Sydney and Hornsby_Hornsby_National or State Highway
20151138,20151138_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20152102,20152102_VIC_Major Cities of Australia_Melbourne - North West_Merri-bek_Collector Road
20151161,20151161_NSW_Outer Regional Australia_Riverina_Narrandera_Local Road
20157002,20157002_NT_Remote Australia_Northern Territory - Outback_Alice Springs_Local Road
20151158,20151158_NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Sub-arterial Road
20158010,20158010_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20156023,20156023_TAS_Outer Regional Australia_West and North West_Burnie_National or State Highway
20152122,20152122_VIC_Inner Regional Australia_Warrnambool and South West_Colac Otway_National or State Highway
20152223,20152223_VIC_Outer Regional Australia_North West_Hindmarsh_Arterial Road
20156020,20156020_TAS_Inner Regional Australia_Hobart_Hobart_Local Road
20152087,20152087_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_National or State Highway
20151236,20151236_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20152074,20152074_VIC_Major Cities of Australia_Melbourne - North East_Banyule_Arterial Road
20151037,20151037_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Muswellbrook_Local Road
20151284,20151284_NSW_Inner Regional Australia_Sydney - South West_Liverpool_Arterial Road
20151006,20151006_NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_National or State Highway
20152013,20152013_VIC_Inner Regional Australia_Warrnambool and South West_Colac Otway_National or State Highway
20151135,20151135_NSW_Outer Regional Australia_Central West_Mid-Western_National or State Highway
20151112,20151112_NSW_Outer Regional Australia_Far West and Orana_Gilgandra_National or State Highway
20154030,20154030_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Adelaide Plains_National or State Highway
20151221,20151221_NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Arterial Road
20151038,20151038_NSW_Inner Regional Australia_Central West_Orange_National or State Highway
20155040,20155040_WA_Major Cities of Australia_Mandurah_Mandurah_Arterial Road
20152147,20152147_VIC_Major Cities of Australia_Melbourne - South East_Monash_National or State Highway
20151118,20151118_NSW_Outer Regional Australia_Richmond - Tweed_Kyogle_National or State Highway
20151283,20151283_NSW_Inner Regional Australia_Central West_Lithgow_Arterial Road
20156013,20156013_TAS_Inner Regional Australia_Hobart_Hobart_Local Road
20151270,20151270_NSW_Inner Regional Australia_Central Coast_Central Coast (NSW)_Arterial Road
20151255,20151255_NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Arterial Road
20151305,20151305_NSW_Remote Australia_Far West and Orana_Walgett_Local Road
20152145,20152145_VIC_Inner Regional Australia_Bendigo_Macedon Ranges_Collector Road
20151196,20151196_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Sub-arterial Road
20156005,20156005_TAS_Inner Regional Australia_Hobart_Clarence_Access road
20151165,20151165_NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Arterial Road
20151189,20151189_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Local Road
20158014,20158014_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Collector Road
20151053,20151053_NSW_Outer Regional Australia_Far West and Orana_Dubbo_National or State Highway
20155093,20155093_WA_Outer Regional Australia_Western Australia - Wheat Belt_Gingin_National or State Highway
20151203,20151203_NSW_Outer Regional Australia_Capital Region_Bega Valley_National or State Highway
20154035,20154035_SA_Major Cities of Australia_Adelaide - North_Playford_Collector Road
20151143,20151143_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Muswellbrook_National or State Highway
20151128,20151128_NSW_Major Cities of Australia_Sydney - Parramatta_Parramatta_Collector Road
20152029,20152029_VIC_Inner Regional Australia_Melbourne - North West_Macedon Ranges_Sub-arterial Road
20151024,20151024_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Collector Road
20152066,20152066_VIC_Inner Regional Australia_Bendigo_Macedon Ranges_Arterial Road
20156030,20156030_TAS_Outer Regional Australia_South East_Glamorgan-Spring Bay_National or State Highway
20152198,20152198_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Local Road
20157009,20157009_NT_Remote Australia_Northern Territory - Outback_Katherine_Sub-arterial Road
20152167,20152167_VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20152055,20152055_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Arterial Road
20151215,20151215_NSW_Inner Regional Australia_Richmond - Tweed_Byron_Arterial Road
20151164,20151164_NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Local Road
20155092,20155092_WA_Inner Regional Australia_Bunbury_Harvey_National or State Highway
20151119,20151119_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Arterial Road
20157001,20157001_NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20152026,20152026_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_National or State Highway
20151105,20151105_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Collector Road
20154092,20154092_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_Arterial Road
20151148,20151148_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Local Road
20155031,20155031_WA_Very Remote Australia_Western Australia - Outback (North)_Derby-West Kimberley_Arterial Road
20151090,20151090_NSW_Major Cities of Australia_Sydney - Parramatta_Parramatta_Collector Road
20157036,20157036_NT_Remote Australia_Northern Territory - Outback_Unincorporated NT_Sub-arterial Road
20154021,20154021_SA_Inner Regional Australia_Adelaide - North_Playford_Sub-arterial Road
20151294,20151294_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Collector Road
20152019,20152019_VIC_Outer Regional Australia_North West_Buloke_National or State Highway
20151074,20151074_NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Local Road
20157040,20157040_NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20151262,20151262_NSW_Inner Regional Australia_Riverina_Wagga Wagga_Local Road
20154079,20154079_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Sub-arterial Road
20155064,20155064_WA_Inner Regional Australia_Perth - South East_Serpentine-Jarrahdale_Arterial Road
20151238,20151238_NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_National or State Highway
20152227,20152227_VIC_Outer Regional Australia_Latrobe - Gippsland_East Gippsland_Local Road
20151211,20151211_NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Arterial Road
20152116,20152116_VIC_Major Cities of Australia_Melbourne - North East_Darebin_Collector Road
20151124,20151124_NSW_Outer Regional Australia_Riverina_Snowy Valleys_Arterial Road
20155068,20155068_WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_Local Road
20151127,20151127_NSW_Outer Regional Australia_Riverina_Wagga Wagga_National or State Highway
20157015,20157015_NT_Very Remote Australia_Northern Territory - Outback_MacDonnell_Sub-arterial Road
20156031,20156031_TAS_Inner Regional Australia_Hobart_Glenorchy_Arterial Road
20158011,20158011_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20152128,20152128_VIC_Inner Regional Australia_Latrobe - Gippsland_Wellington_Local Road
20152021,20152021_VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_Arterial Road
20151288,20151288_NSW_Major Cities of Australia_Sydney - Inner South West_Georges River_National or State Highway
20152037,20152037_VIC_Major Cities of Australia_Melbourne - North West_Melton_Sub-arterial Road
20152199,20152199_VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_Local Road
20154022,20154022_SA_Inner Regional Australia_South Australia - South East_Victor Harbor_Sub-arterial Road
20154055,20154055_SA_Major Cities of Australia_Adelaide - North_Tea Tree Gully_Sub-arterial Road
20151095,20151095_NSW_Outer Regional Australia_Far West and Orana_Narromine_Sub-arterial Road
20154057,20154057_SA_Remote Australia_South Australia - Outback_Lower Eyre Peninsula_Arterial Road
20152126,20152126_VIC_Inner Regional Australia_Ballarat_Ballarat_Collector Road
20157029,20157029_NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20151035,20151035_NSW_Outer Regional Australia_Far West and Orana_Gilgandra_Sub-arterial Road
201550059,201550059_WA_Major Cities of Australia_Perth - South East_Gosnells_Arterial Road
20152162,20152162_VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Local Road
20154003,20154003_SA_Inner Regional Australia_South Australia - South East_Murray Bridge_National or State Highway
20155067,20155067_WA_Outer Regional Australia_Western Australia - Wheat Belt_Pingelly_Arterial Road
20152092,20152092_VIC_Major Cities of Australia_Melbourne - North West_Brimbank_Local Road
20154033,20154033_SA_Major Cities of Australia_Adelaide - Central and Hills_Norwood Payneham and St Peters_Arterial Road
20151310,20151310_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_National or State Highway
20155002,20155002_WA_Major Cities of Australia_Perth - South East_Gosnells_Local Road
20152001,20152001_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_National or State Highway
20158003,20158003_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20151163,20151163_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Arterial Road
20155090,20155090_WA_Inner Regional Australia_Perth - North East_Swan_Arterial Road
20155133,20155133_WA_Inner Regional Australia_Western Australia - Wheat Belt_Toodyay_Arterial Road
20151045,20151045_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Waverley_Collector Road
20151130,20151130_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Arterial Road
20152224,20152224_VIC_Outer Regional Australia_Latrobe - Gippsland_Wellington_Arterial Road
20152154,20152154_VIC_Major Cities of Australia_Melbourne - South East_Casey_Sub-arterial Road
20156028,20156028_TAS_Remote Australia_West and North West_West Coast_Local Road
20155078,20155078_WA_Major Cities of Australia_Perth - South West_Rockingham_National or State Highway
20151040,20151040_NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Arterial Road
20155033,20155033_WA_Inner Regional Australia_Mandurah_Murray_National or State Highway
20154029,20154029_SA_Inner Regional Australia_Adelaide - South_Onkaparinga_Sub-arterial Road
20155131,20155131_WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_National or State Highway
20151278,20151278_NSW_Outer Regional Australia_Central West_Bland_National or State Highway
20155132,20155132_WA_Very Remote Australia_Western Australia - Outback (South)_Shark Bay_National or State Highway
20152048,20152048_VIC_Major Cities of Australia_Melbourne - South East_Casey_Sub-arterial Road
20154001,20154001_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_National or State Highway
20151060,20151060_NSW_Inner Regional Australia_Newcastle and Lake Macquarie_Lake Macquarie_Arterial Road
20151132,20151132_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Collector Road
20151073,20151073_NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
