crashId,locationId
20164002,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Arterial Road
20161182,NSW_Remote Australia_Murray_Hay_National or State Highway
20164032,SA_Inner Regional Australia_South Australia - South East_Murray Bridge_Sub-arterial Road
20164036,SA_Outer Regional Australia_South Australia - South East_Berri Barmera_National or State Highway
20167026,NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_Sub-arterial Road
20161332,NSW_Outer Regional Australia_Far West and Orana_Dubbo_National or State Highway
20161083,NSW_Major Cities of Australia_Sydney - Inner West_Inner West_Arterial Road
20161287,NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
20161321,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Sub-arterial Road
20161237,NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Collector Road
20161073,NSW_Major Cities of Australia_Sydney - South West_Fairfield_Local Road
20161126,NSW_Outer Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20167003,NT_Outer Regional Australia_Darwin_Unincorporated NT_Arterial Road
20165006,WA_Inner Regional Australia_Western Australia - Wheat Belt_Boddington_Arterial Road
20161154,NSW_Outer Regional Australia_New England and North West_Glen Innes Severn_Local Road
20164058,SA_Very Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20161260,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Arterial Road
20161327,NSW_Inner Regional Australia_Mid North Coast_Nambucca Valley_Local Road
20165021,WA_Inner Regional Australia_Western Australia - Wheat Belt_Gingin_Arterial Road
20161337,NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_National or State Highway
20161127,NSW_Inner Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20161313,NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Muswellbrook_National or State Highway
20167004,NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_Arterial Road
20165116,WA_Remote Australia_Western Australia - Wheat Belt_Gnowangerup_Arterial Road
20165142,WA_Inner Regional Australia_Perth - North East_Swan_Local Road
20161348,NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_Local Road
20161274,NSW_Outer Regional Australia_New England and North West_Glen Innes Severn_Sub-arterial Road
20161220,NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_National or State Highway
20164055,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Barossa_Arterial Road
20165161,WA_Outer Regional Australia_Western Australia - Wheat Belt_Quairading_Local Road
20161345,NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_Arterial Road
20161306,NSW_Major Cities of Australia_Sydney - Parramatta_The Hills_National or State Highway
20167029,NT_Remote Australia_Northern Territory - Outback_Victoria Daly_National or State Highway
20164009,SA_Major Cities of Australia_Adelaide - North_Salisbury_National or State Highway
20164019,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Wakefield_Sub-arterial Road
20161105,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20165153,WA_Very Remote Australia_Western Australia - Outback (South)_Coolgardie_National or State Highway
20166010,TAS_Outer Regional Australia_Launceston and North East_Northern Midlands_Arterial Road
20165137,WA_Inner Regional Australia_Bunbury_Waroona_Local Road
20161104,NSW_Inner Regional Australia_Riverina_Snowy Valleys_Local Road
20161078,NSW_Outer Regional Australia_New England and North West_Inverell_Local Road
20164040,SA_Outer Regional Australia_South Australia - Outback_Port Augusta_National or State Highway
20165059,WA_Remote Australia_Western Australia - Wheat Belt_Bruce Rock_Arterial Road
20161241,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Sub-arterial Road
20161008,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20165020,WA_Inner Regional Australia_Western Australia - Wheat Belt_Northam_Arterial Road
20161311,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Arterial Road
20165015,WA_Remote Australia_Western Australia - Wheat Belt_Kondinin_National or State Highway
20166018,TAS_Inner Regional Australia_Hobart_Glenorchy_Local Road
20166014,TAS_Inner Regional Australia_Launceston and North East_Meander Valley_National or State Highway
20161036,NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_National or State Highway
20161165,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_National or State Highway
20165044,WA_Inner Regional Australia_Perth - North West_Wanneroo_Arterial Road
20161282,NSW_Outer Regional Australia_Murray_Edward River_National or State Highway
20165093,WA_Major Cities of Australia_Perth - South East_Armadale_Local Road
20161201,NSW_Inner Regional Australia_New England and North West_Tamworth_Arterial Road
20164024,SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20161022,NSW_Outer Regional Australia_Far West and Orana_Dubbo_Sub-arterial Road
20166017,TAS_Outer Regional Australia_Launceston and North East_West Tamar_National or State Highway
20161259,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Coffs Harbour_Collector Road
20164027,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Port Pirie_Arterial Road
20161347,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Sub-arterial Road
20165019,WA_Outer Regional Australia_Western Australia - Wheat Belt_Plantagenet_National or State Highway
20165155,WA_Major Cities of Australia_Perth - South East_Gosnells_Arterial Road
20161030,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Arterial Road
20161158,NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20161114,NSW_Inner Regional Australia_Capital Region_Hilltops_Local Road
20165075,WA_Very Remote Australia_Western Australia - Outback (North)_Ashburton_Arterial Road
20161355,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20161121,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Sub-arterial Road
20161012,NSW_Outer Regional Australia_Murray_Balranald_National or State Highway
20167006,NT_Remote Australia_Northern Territory - Outback_Unincorporated NT_National or State Highway
20161266,NSW_Inner Regional Australia_Richmond - Tweed_Kyogle_National or State Highway
20168002,ACT_Inner Regional Australia_Australian Capital Territory_Unincorporated ACT_Collector Road
20161316,NSW_Major Cities of Australia_Richmond - Tweed_Tweed_Local Road
20165148,WA_Very Remote Australia_Western Australia - Outback (South)_Mount Magnet_National or State Highway
20161281,NSW_Outer Regional Australia_Murray_Greater Hume_National or State Highway
20161045,NSW_Outer Regional Australia_Coffs Harbour - Grafton_Bellingen_Arterial Road
20161200,NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Local Road
20161270,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Sub-arterial Road
20165169,WA_Very Remote Australia_Western Australia - Wheat Belt_Lake Grace_Local Road
20161297,NSW_Major Cities of Australia_Sydney - City and Inner South_Inner West_Arterial Road
20161213,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20161285,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Local Road
20161255,NSW_Outer Regional Australia_Murray_Murray River_Arterial Road
20161324,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_National or State Highway
20164038,SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Sub-arterial Road
20161094,NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Arterial Road
20161305,NSW_Inner Regional Australia_Central West_Cowra_Local Road
20161351,NSW_Outer Regional Australia_Central West_Mid-Western_Local Road
20165026,WA_Outer Regional Australia_Western Australia - Wheat Belt_Albany_Arterial Road
20161252,NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Arterial Road
20161141,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20161236,NSW_Outer Regional Australia_Riverina_Coolamon_Sub-arterial Road
20165147,WA_Major Cities of Australia_Perth - North West_Stirling_Local Road
20161264,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20161164,NSW_Inner Regional Australia_Central West_Mid-Western_Local Road
20165098,WA_Major Cities of Australia_Perth - North West_Stirling_Arterial Road
20161070,NSW_Inner Regional Australia_Sydney - Outer West and Blue Mountains_Penrith_Arterial Road
20161043,NSW_Inner Regional Australia_Illawarra_Wollondilly_Arterial Road
20161257,NSW_Major Cities of Australia_Sydney - Parramatta_Fairfield_Arterial Road
20161117,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20167010,NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_Local Road
20164018,SA_Major Cities of Australia_Adelaide - Central and Hills_Campbelltown (SA)_Arterial Road
20161023,NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Local Road
20161084,NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Arterial Road
20167027,NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_Sub-arterial Road
20161025,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20165070,WA_Remote Australia_Western Australia - Wheat Belt_Dalwallinu_National or State Highway
20165004,WA_Inner Regional Australia_Bunbury_Collie_Arterial Road
20164028,SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Arterial Road
20161085,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20165016,WA_Outer Regional Australia_Western Australia - Wheat Belt_Williams_National or State Highway
20161249,NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_National or State Highway
20161136,NSW_Outer Regional Australia_Capital Region_Snowy Monaro_National or State Highway
20161013,NSW_Inner Regional Australia_Mid North Coast_Kempsey_Arterial Road
20161077,NSW_Major Cities of Australia_Sydney - Inner South West_Georges River_Collector Road
20164029,SA_Major Cities of Australia_Adelaide - South_Marion_Collector Road
20167034,NT_Outer Regional Australia_Darwin_Unincorporated NT_Arterial Road
20165057,WA_Remote Australia_Western Australia - Wheat Belt_Corrigin_Arterial Road
20164044,SA_Remote Australia_South Australia - South East_Kangaroo Island_Arterial Road
20166013,TAS_Inner Regional Australia_Hobart_Hobart_Arterial Road
20165030,WA_Very Remote Australia_Western Australia - Outback (South)_Cue_National or State Highway
20161177,NSW_Inner Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20165079,WA_Outer Regional Australia_Western Australia - Wheat Belt_Wandering_National or State Highway
20166032,TAS_Outer Regional Australia_South East_Southern Midlands_National or State Highway
20161159,NSW_Inner Regional Australia_Central West_Cabonne_Arterial Road
20165154,WA_Inner Regional Australia_Western Australia - Wheat Belt_Toodyay_Arterial Road
20161111,NSW_Major Cities of Australia_Sydney - Inner South West_Georges River_Local Road
20161050,NSW_Major Cities of Australia_Sydney - Inner West_Strathfield_Arterial Road
20165127,WA_Major Cities of Australia_Perth - North West_Wanneroo_National or State Highway
20164043,SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_National or State Highway
20161222,NSW_Inner Regional Australia_Richmond - Tweed_Lismore_Local Road
20161018,NSW_Outer Regional Australia_Far West and Orana_Dubbo_National or State Highway
20166027,TAS_Inner Regional Australia_Hobart_Glenorchy_Arterial Road
20161267,NSW_Major Cities of Australia_Sydney - South West_Liverpool_Arterial Road
20165114,WA_Outer Regional Australia_Western Australia - Wheat Belt_Quairading_Local Road
20165082,WA_Outer Regional Australia_Western Australia - Wheat Belt_Plantagenet_National or State Highway
20167017,NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_National or State Highway
20161037,NSW_Major Cities of Australia_Sydney - Inner West_Burwood_Collector Road
20161160,NSW_Inner Regional Australia_Capital Region_Eurobodalla_National or State Highway
20161163,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Local Road
20161106,NSW_Outer Regional Australia_Central West_Parkes_Arterial Road
20161212,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Local Road
20165060,WA_Inner Regional Australia_Perth - South East_Serpentine-Jarrahdale_Local Road
20161233,NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Arterial Road
20164073,SA_Major Cities of Australia_Adelaide - South_Onkaparinga_Collector Road
20161074,NSW_Major Cities of Australia_Illawarra_Wollongong_Arterial Road
20161190,NSW_Major Cities of Australia_Sydney - Outer South West_Campbelltown (NSW)_Local Road
20165076,WA_Very Remote Australia_Western Australia - Outback (North)_Port Hedland_National or State Highway
20165159,WA_Outer Regional Australia_Western Australia - Wheat Belt_Broomehill-Tambellup_Arterial Road
20161058,NSW_Inner Regional Australia_Richmond - Tweed_Kyogle_National or State Highway
20166020,TAS_Inner Regional Australia_Launceston and North East_Launceston_Arterial Road
20164010,SA_Remote Australia_Barossa - Yorke - Mid North_Yorke Peninsula_Arterial Road
20165092,WA_Outer Regional Australia_Western Australia - Wheat Belt_Denmark_National or State Highway
20166028,TAS_Inner Regional Australia_Launceston and North East_Launceston_Arterial Road
20165014,WA_Inner Regional Australia_Perth - North East_Swan_Local Road
20161312,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20161046,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20166011,TAS_Outer Regional Australia_West and North West_Latrobe (Tas.)_Arterial Road
20165118,WA_Very Remote Australia_Western Australia - Outback (North)_Karratha_National or State Highway
20165065,WA_Very Remote Australia_Western Australia - Outback (North)_Wyndham-East Kimberley_National or State Highway
20161208,NSW_Outer Regional Australia_Far West and Orana_Narromine_Sub-arterial Road
20167036,NT_Outer Regional Australia_Darwin_Litchfield_Arterial Road
20161125,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20161283,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Collector Road
20161229,NSW_Inner Regional Australia_Riverina_Wagga Wagga_Sub-arterial Road
20164070,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Copper Coast_Sub-arterial Road
20161072,NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_Arterial Road
20165096,WA_Inner Regional Australia_Bunbury_Capel_National or State Highway
20161132,NSW_Inner Regional Australia_Capital Region_Yass Valley_Arterial Road
20167032,NT_Remote Australia_Northern Territory - Outback_MacDonnell_Access road
20157024,NT_Outer Regional Australia_Darwin_Litchfield_Local Road
20155018,WA_Remote Australia_Western Australia - Wheat Belt_Gnowangerup_Local Road
20157016,NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_National or State Highway
20158007,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Local Road
20151041,NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_National or State Highway
20154091,SA_Outer Regional Australia_South Australia - South East_Coorong_National or State Highway
20151162,NSW_Outer Regional Australia_Murray_Wentworth_National or State Highway
20155139,WA_Outer Regional Australia_Western Australia - Wheat Belt_Kojonup_Arterial Road
201550039,WA_Very Remote Australia_Western Australia - Outback (South)_Esperance_National or State Highway
20151205,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20154085,SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_National or State Highway
20152148,VIC_Inner Regional Australia_Melbourne - North West_Macedon Ranges_Arterial Road
20158009,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Arterial Road
20151103,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20152011,VIC_Outer Regional Australia_North West_Mildura_Local Road
20151120,NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
20151292,NSW_Outer Regional Australia_New England and North West_Liverpool Plains_Arterial Road
20157019,NT_Outer Regional Australia_Darwin_Unincorporated NT_Arterial Road
20151051,NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Maitland_Sub-arterial Road
20151316,NSW_Inner Regional Australia_Capital Region_Yass Valley_Arterial Road
20152225,VIC_Inner Regional Australia_Hume_Strathbogie_National or State Highway
20151094,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Hawkesbury_Local Road
20155021,WA_Very Remote Australia_Western Australia - Outback (North)_Broome_National or State Highway
20152185,VIC_Outer Regional Australia_North West_Mildura_Local Road
20151192,NSW_Major Cities of Australia_Illawarra_Kiama_Collector Road
20155081,WA_Very Remote Australia_Western Australia - Outback (North)_Derby-West Kimberley_National or State Highway
20152191,VIC_Outer Regional Australia_North West_Swan Hill_National or State Highway
20155009,WA_Major Cities of Australia_Perth - North East_Swan_Local Road
20151141,NSW_Outer Regional Australia_New England and North West_Narrabri_National or State Highway
20155035,WA_Very Remote Australia_Western Australia - Outback (North)_Ashburton_Arterial Road
20151282,NSW_Inner Regional Australia_Sydney - Sutherland_Sutherland_Arterial Road
20151154,NSW_Outer Regional Australia_Mid North Coast_Port Macquarie-Hastings_National or State Highway
20152220,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_National or State Highway
20152090,VIC_Major Cities of Australia_Mornington Peninsula_Frankston_National or State Highway
20152104,VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_Sub-arterial Road
20155103,WA_Outer Regional Australia_Bunbury_Bridgetown-Greenbushes_National or State Highway
20151008,NSW_Outer Regional Australia_Central West_Forbes_National or State Highway
20152088,VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_National or State Highway
20158013,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Collector Road
20151021,NSW_Inner Regional Australia_New England and North West_Armidale_National or State Highway
20152139,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Collector Road
20154012,SA_Very Remote Australia_South Australia - Outback_Ceduna_Local Road
20151216,NSW_Inner Regional Australia_Sydney - Baulkham Hills and Hawkesbury_Hornsby_Arterial Road
20152023,VIC_Inner Regional Australia_Geelong_Golden Plains_Sub-arterial Road
20151002,NSW_Inner Regional Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20157011,NT_Outer Regional Australia_Darwin_Darwin_Arterial Road
20152096,VIC_Inner Regional Australia_Geelong_Surf Coast_Sub-arterial Road
20152163,VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20155116,WA_Outer Regional Australia_Western Australia - Outback (South)_Kalgoorlie-Boulder_Local Road
20151028,NSW_Outer Regional Australia_Central West_Bland_National or State Highway
20151017,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_National or State Highway
20151054,NSW_Major Cities of Australia_Sydney - City and Inner South_Randwick_Local Road
20152105,VIC_Major Cities of Australia_Melbourne - West_Hobsons Bay_National or State Highway
20155034,WA_Major Cities of Australia_Perth - North West_Joondalup_Arterial Road
20151033,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Sub-arterial Road
20155102,WA_Major Cities of Australia_Perth - South West_Cockburn_National or State Highway
20151104,NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Randwick_Collector Road
20157017,NT_Very Remote Australia_Northern Territory - Outback_East Arnhem_Arterial Road
20154013,SA_Outer Regional Australia_South Australia - South East_Coorong_National or State Highway
20154073,SA_Outer Regional Australia_South Australia - South East_Loxton Waikerie_National or State Highway
20151254,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20156008,TAS_Inner Regional Australia_Hobart_Clarence_Sub-arterial Road
20155080,WA_Very Remote Australia_Western Australia - Outback (North)_Port Hedland_National or State Highway
20151039,NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_Arterial Road
20155011,WA_Major Cities of Australia_Perth - South West_Cockburn_Local Road
20151199,NSW_Outer Regional Australia_Central West_Mid-Western_National or State Highway
20152146,VIC_Major Cities of Australia_Melbourne - Inner South_Glen Eira_Local Road
20152022,VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_Collector Road
20156025,TAS_Outer Regional Australia_West and North West_Waratah-Wynyard_National or State Highway
20151145,NSW_Outer Regional Australia_Capital Region_Bega Valley_Arterial Road
20151241,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Newcastle_Collector Road
20155044,WA_Major Cities of Australia_Perth - South West_Cockburn_Arterial Road
20154019,SA_Inner Regional Australia_Adelaide - North_Playford_Collector Road
20151224,NSW_Outer Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20154054,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Barossa_Local Road
20151097,NSW_Outer Regional Australia_Mid North Coast_Kempsey_Sub-arterial Road
20152061,VIC_Inner Regional Australia_Latrobe - Gippsland_South Gippsland_Arterial Road
20151013,NSW_Inner Regional Australia_Central West_Bathurst_National or State Highway
20151275,NSW_Inner Regional Australia_Mid North Coast_Nambucca Valley_Arterial Road
20152168,VIC_Inner Regional Australia_Hume_Murrindindi_National or State Highway
20155058,WA_Major Cities of Australia_Perth - North East_Bayswater_Arterial Road
20151004,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Collector Road
20154020,SA_Major Cities of Australia_Adelaide - North_Playford_Collector Road
20151206,NSW_Major Cities of Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_National or State Highway
20154096,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_National or State Highway
20155004,WA_Major Cities of Australia_Perth - South East_Serpentine-Jarrahdale_National or State Highway
20152172,VIC_Major Cities of Australia_Melbourne - North West_Hume_Arterial Road
20152080,VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Collector Road
20152044,VIC_Major Cities of Australia_Melbourne - Inner South_Kingston (Vic.)_Collector Road
20152095,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Sub-arterial Road
20155121,WA_Remote Australia_Western Australia - Outback (South)_Northampton_Arterial Road
20155063,WA_Major Cities of Australia_Perth - Inner_Perth_Arterial Road
20155024,WA_Major Cities of Australia_Perth - South West_Melville_Arterial Road
20151197,NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Collector Road
20154040,SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Sub-arterial Road
20151010,NSW_Inner Regional Australia_New England and North West_Uralla_National or State Highway
20151044,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20151304,NSW_Outer Regional Australia_New England and North West_Liverpool Plains_Arterial Road
20152136,VIC_Inner Regional Australia_Hume_Strathbogie_Arterial Road
20152230,VIC_Inner Regional Australia_Shepparton_Campaspe_Sub-arterial Road
20151185,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_National or State Highway
20151066,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20155112,WA_Outer Regional Australia_Western Australia - Outback (South)_Greater Geraldton_National or State Highway
20155006,WA_Very Remote Australia_Western Australia - Outback (South)_Coolgardie_Local Road
20154084,SA_Outer Regional Australia_South Australia - South East_Robe_Arterial Road
20152194,VIC_Inner Regional Australia_Hume_Wangaratta_Arterial Road
20158008,ACT_Inner Regional Australia_Australian Capital Territory_Unincorporated ACT_National or State Highway
20152210,VIC_Inner Regional Australia_Bendigo_Mount Alexander_National or State Highway
20152101,VIC_Inner Regional Australia_Melbourne - South East_Cardinia_Local Road
20152091,VIC_Inner Regional Australia_Ballarat_Moorabool_Sub-arterial Road
20151226,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_National or State Highway
20151272,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Local Road
20152112,VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20154081,SA_Inner Regional Australia_South Australia - South East_Victor Harbor_Local Road
20154007,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Goyder_National or State Highway
20152202,VIC_Outer Regional Australia_North West_Horsham_National or State Highway
20155071,WA_Very Remote Australia_Western Australia - Outback (North)_Port Hedland_Access road
20151136,NSW_Inner Regional Australia_Central West_Orange_Access road
20155140,WA_Very Remote Australia_Western Australia - Outback (North)_Ashburton_Arterial Road
20151252,NSW_Inner Regional Australia_Capital Region_Queanbeyan-Palerang_Sub-arterial Road
20151123,NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
20157005,NT_Very Remote Australia_Northern Territory - Outback_East Arnhem_Arterial Road
20151179,NSW_Outer Regional Australia_New England and North West_Armidale_Arterial Road
20151011,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20156021,TAS_Outer Regional Australia_Launceston and North East_Meander Valley_Arterial Road
20152052,VIC_Inner Regional Australia_Bendigo_Mount Alexander_Arterial Road
20151311,NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Randwick_Arterial Road
20151220,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Local Road
20151223,NSW_Major Cities of Australia_Sydney - Outer West and Blue Mountains_Penrith_Local Road
20151191,NSW_Outer Regional Australia_Riverina_Snowy Valleys_National or State Highway
20151258,NSW_Major Cities of Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Arterial Road
20152012,VIC_Major Cities of Australia_Melbourne - Inner South_Stonnington_Sub-arterial Road
20151172,NSW_Inner Regional Australia_Central West_Cabonne_National or State Highway
20151200,NSW_Inner Regional Australia_Sydney - Northern Beaches_Northern Beaches_Collector Road
20152170,VIC_Major Cities of Australia_Melbourne - Inner South_Stonnington_National or State Highway
20151261,NSW_Inner Regional Australia_Richmond - Tweed_Lismore_Local Road
20155026,WA_Outer Regional Australia_Western Australia - Wheat Belt_Victoria Plains_Arterial Road
20151048,NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_National or State Highway
20151142,NSW_Remote Australia_Murray_Wentworth_Sub-arterial Road
20151122,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20154006,SA_Very Remote Australia_South Australia - Outback_Unincorporated SA_Sub-arterial Road
20152203,VIC_Major Cities of Australia_Melbourne - North West_Hume_National or State Highway
20151042,NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Sydney_Local Road
20151055,NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Hornsby_Local Road
20152067,VIC_Inner Regional Australia_Shepparton_Moira_Sub-arterial Road
20154082,SA_Major Cities of Australia_Adelaide - West_Charles Sturt_Sub-arterial Road
20154049,SA_Major Cities of Australia_Adelaide - Central and Hills_Norwood Payneham and St Peters_Arterial Road
20155029,WA_Major Cities of Australia_Perth - North East_Swan_National or State Highway
20152142,VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20151080,NSW_Outer Regional Australia_Central West_Bland_National or State Highway
20154066,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Arterial Road
20151117,NSW_Outer Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20151001,NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Local Road
20152053,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Arterial Road
20152043,VIC_Inner Regional Australia_Shepparton_Moira_Arterial Road
20156024,TAS_Outer Regional Australia_Launceston and North East_Break O'Day_Arterial Road
20152115,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Local Road
20155076,WA_Major Cities of Australia_Perth - South West_Rockingham_Arterial Road
20156026,TAS_Outer Regional Australia_West and North West_Circular Head_National or State Highway
20155130,WA_Major Cities of Australia_Perth - North East_Swan_National or State Highway
20152214,VIC_Outer Regional Australia_North West_Horsham_Local Road
20154071,SA_Outer Regional Australia_South Australia - South East_Wattle Range_Local Road
20154032,SA_Major Cities of Australia_Adelaide - North_Tea Tree Gully_Local Road
20152083,VIC_Major Cities of Australia_Melbourne - West_Brimbank_National or State Highway
20155097,WA_Inner Regional Australia_Perth - South East_Serpentine-Jarrahdale_Arterial Road
20157003,NT_Very Remote Australia_Northern Territory - Outback_Roper Gulf_Sub-arterial Road
20152120,VIC_Outer Regional Australia_North West_Horsham_National or State Highway
