crashId,crashType,numberFatalities,busInvolvement,heavyRigidTruckInvolvement,articulatedTruckInvolvement,speedLimit,nationalRoadType
20192016,Single,1,No,No,No,80,Arterial Road
20191071,Single,1,No,No,No,50,Local Road
20195043,Single,1,No,No,No,110,Arterial Road
20195073,Single,1,No,No,No,100,National or State Highway
20191274,Single,1,No,No,No,80,Arterial Road
20196003,Single,1,No,No,No,80,Local Road
20192149,Multiple,2,No,No,Yes,80,Sub-arterial Road
20197016,Single,1,No,No,No,70,Sub-arterial Road
20195106,Single,1,No,No,No,80,Local Road
20194051,Single,1,No,No,No,100,Arterial Road
20195074,Single,1,No,No,Yes,110,National or State Highway
20194068,Single,1,No,No,No,100,Arterial Road
20192152,Single,1,No,No,No,100,National or State Highway
20192072,Single,1,No,No,No,60,Sub-arterial Road
20191171,Single,1,No,No,No,90,Arterial Road
20193015,Single,1,No,No,No,100,Sub-arterial Road
20195142,Single,1,No,No,No,80,Local Road
20191035,Multiple,2,No,No,No,80,Arterial Road
20192151,Single,1,No,No,No,80,National or State Highway
20194076,Single,1,No,Yes,No,60,National or State Highway
20192247,Single,1,No,Yes,Yes,50,Local Road
20193029,Single,1,No,Yes,No,100,National or State Highway
20192239,Single,1,No,No,No,50,Local Road
20192104,Single,1,No,No,No,60,Arterial Road
20192039,Single,1,No,No,No,100,Sub-arterial Road
20196023,Single,1,No,No,No,60,Local Road
20192226,Single,1,No,No,No,50,Local Road
20193060,Single,1,No,No,No,100,National or State Highway
20191096,Single,1,No,No,No,100,National or State Highway
20191076,Single,1,No,No,No,90,Arterial Road
20195116,Single,1,No,No,No,110,Arterial Road
20194072,Single,1,No,No,Yes,70,Sub-arterial Road
20191200,Single,1,No,No,No,100,Arterial Road
20193004,Single,1,No,No,No,60,Local Road
20192233,Single,1,No,No,No,100,Arterial Road
20191026,Single,1,No,No,No,50,Local Road
20192082,Single,1,No,No,No,80,Sub-arterial Road
20193090,Single,1,No,No,No,80,National or State Highway
20191248,Single,1,No,No,No,100,Arterial Road
20197020,Single,1,No,No,No,110,Sub-arterial Road
20196011,Single,1,No,No,No,100,National or State Highway
20191321,Single,1,No,No,No,110,National or State Highway
20193009,Multiple,2,No,No,No,60,Local Road
20191250,Single,1,No,No,No,80,Arterial Road
20191256,Single,1,No,No,No,100,Arterial Road
20193099,Single,1,No,No,No,100,Sub-arterial Road
20195063,Single,1,No,No,No,90,Arterial Road
20191105,Single,1,No,No,No,100,Arterial Road
20194032,Single,1,No,No,No,80,National or State Highway
20194014,Single,1,No,No,Yes,110,National or State Highway
20191261,Single,1,No,No,No,100,Sub-arterial Road
20193127,Single,1,No,No,No,100,National or State Highway
20195119,Single,1,No,No,Yes,110,Arterial Road
20193069,Single,1,No,No,No,60,Local Road
20191120,Single,1,No,No,No,80,Arterial Road
20197010,Multiple,3,No,No,No,60,Collector Road
20194067,Single,1,No,No,No,60,Arterial Road
20195081,Single,1,No,No,No,110,Arterial Road
20193134,Single,1,No,No,No,80,Sub-arterial Road
20196010,Single,1,No,No,No,100,National or State Highway
20192096,Single,1,No,No,No,100,Arterial Road
20194055,Single,1,No,No,No,100,Collector Road
20191127,Single,1,No,No,No,100,Local Road
20191209,Multiple,2,No,No,No,100,National or State Highway
20191057,Single,1,No,No,No,100,Sub-arterial Road
20192129,Single,1,No,No,No,60,Local Road
20193139,Single,1,No,No,No,100,Sub-arterial Road
20191154,Single,1,No,No,No,60,Arterial Road
20192052,Single,1,No,No,Yes,100,National or State Highway
20192078,Single,1,No,No,No,100,National or State Highway
20193052,Single,1,No,No,No,100,National or State Highway
20191262,Single,1,No,No,No,100,Arterial Road
20194080,Single,1,No,No,No,80,Sub-arterial Road
20191313,Single,1,No,Yes,No,110,National or State Highway
20191063,Single,1,No,No,No,110,National or State Highway
20194086,Single,1,No,No,Yes,110,National or State Highway
20193123,Multiple,2,No,No,No,60,Sub-arterial Road
20192208,Single,1,No,No,No,100,Sub-arterial Road
20192087,Single,1,No,No,No,60,Local Road
20191296,Single,1,No,No,No,80,Arterial Road
20192127,Single,1,No,No,Yes,60,Arterial Road
20193177,Single,1,No,No,No,100,Local Road
20193167,Single,1,No,No,No,40,Sub-arterial Road
20195099,Single,1,No,No,No,110,Local Road
20194061,Single,1,No,No,No,70,Sub-arterial Road
20193013,Single,1,No,No,No,80,Local Road
20191004,Single,1,No,No,No,80,Arterial Road
20191213,Single,1,No,No,No,50,Local Road
20191215,Single,1,No,No,No,100,Sub-arterial Road
20193129,Single,1,No,Yes,No,100,Local Road
20193053,Single,1,No,No,No,100,National or State Highway
20191092,Single,1,No,No,No,60,Arterial Road
20194092,Single,1,No,No,No,60,Local Road
20191232,Single,1,No,No,No,80,Local Road
20194084,Single,1,No,No,No,100,Sub-arterial Road
20195105,Single,1,No,No,No,110,Arterial Road
20192107,Single,1,No,No,No,60,National or State Highway
20195120,Single,1,No,No,No,50,Arterial Road
20193153,Single,1,No,No,No,100,National or State Highway
20191158,Single,1,No,No,No,100,Arterial Road
20192147,Single,1,No,No,No,80,Sub-arterial Road
20194077,Multiple,2,No,No,Yes,100,National or State Highway
20192203,Single,1,No,No,No,100,Arterial Road
20191151,Single,1,No,No,No,40,Collector Road
20191087,Single,1,No,No,No,70,Sub-arterial Road
20195016,Single,1,No,No,No,50,Local Road
20191303,Single,1,No,No,No,70,Sub-arterial Road
20192219,Single,1,No,No,No,50,Collector Road
20192216,Single,1,No,No,No,100,National or State Highway
20192206,Single,1,No,Yes,No,80,Sub-arterial Road
20195122,Single,1,No,No,No,80,Local Road
20194029,Single,1,No,No,No,110,National or State Highway
20195084,Single,1,No,No,No,60,Arterial Road
20191283,Single,1,No,No,Yes,110,National or State Highway
20191305,Single,1,No,No,No,100,National or State Highway
20194059,Single,1,No,No,No,80,Sub-arterial Road
20192027,Single,1,No,No,No,50,Local Road
20191101,Single,1,Yes,No,No,40,Collector Road
20193048,Single,1,No,No,No,100,Collector Road
20193023,Single,1,No,No,No,60,Collector Road
20191128,Single,1,No,No,No,70,National or State Highway
20192172,Single,1,No,No,No,70,National or State Highway
20194042,Single,1,No,No,No,110,National or State Highway
20191141,Single,1,No,No,Yes,100,National or State Highway
20192084,Single,1,No,No,No,60,Local Road
20191230,Single,1,No,Yes,No,100,National or State Highway
20192020,Single,1,No,No,Yes,100,National or State Highway
20193046,Single,1,No,No,No,110,National or State Highway
20192112,Single,1,No,No,No,100,National or State Highway
20195026,Single,1,No,No,No,70,Arterial Road
20193064,Single,1,No,No,No,110,Sub-arterial Road
20194104,Single,1,No,No,No,80,Sub-arterial Road
20194110,Single,1,No,No,No,60,Sub-arterial Road
20191324,Single,1,No,No,No,60,Arterial Road
20191075,Multiple,2,No,No,No,80,Arterial Road
20196002,Single,1,No,No,Yes,50,Local Road
20194097,Single,1,No,No,Yes,50,Collector Road
20192186,Single,1,No,No,No,100,National or State Highway
20193179,Single,1,No,No,No,60,Collector Road
20192003,Single,1,No,No,No,100,Local Road
20191291,Single,1,No,No,No,100,Sub-arterial Road
20194098,Single,1,No,No,No,100,Access road
20191007,Single,1,No,No,No,80,Arterial Road
20191132,Single,1,No,No,No,100,Arterial Road
20191263,Single,1,No,No,No,100,National or State Highway
20193183,Single,1,No,No,No,100,National or State Highway
20195098,Multiple,2,No,No,No,50,Local Road
20192217,Single,1,No,No,No,100,National or State Highway
20193102,Single,1,No,No,No,100,Local Road
20192137,Single,1,No,Yes,No,100,Arterial Road
20198002,Single,1,No,No,No,50,Local Road
20192131,Single,1,No,No,No,60,Arterial Road
20191307,Single,1,No,No,No,50,Arterial Road
20193180,Single,1,No,No,No,60,National or State Highway
20191023,Multiple,2,No,No,No,110,National or State Highway
20192224,Single,1,No,No,No,60,National or State Highway
20192245,Single,1,No,No,No,80,Local Road
20194025,Single,1,No,Yes,No,110,National or State Highway
20191061,Single,1,No,No,No,100,Sub-arterial Road
20191088,Single,1,No,No,No,60,Collector Road
20194008,Single,1,No,No,No,50,Arterial Road
20191006,Single,1,No,No,No,110,National or State Highway
20193137,Single,1,No,No,No,100,Local Road
20191072,Single,1,No,No,No,100,Arterial Road
20193188,Single,1,No,No,No,80,National or State Highway
20194048,Single,1,No,No,No,60,Arterial Road
20193103,Multiple,2,No,No,No,100,Local Road
20191060,Single,1,No,No,No,70,Local Road
20194079,Single,1,No,No,No,80,National or State Highway
20192019,Single,1,No,No,No,100,Arterial Road
20193083,Single,1,No,No,No,50,Local Road
20192165,Single,1,No,Yes,No,100,National or State Highway
20192118,Single,1,No,No,No,100,Arterial Road
20191167,Single,1,No,No,No,50,Arterial Road
20196021,Single,1,No,No,No,50,Arterial Road
20191136,Single,1,No,No,No,100,Arterial Road
20193176,Single,1,No,No,No,60,Sub-arterial Road
20193042,Single,1,No,No,No,80,Collector Road
20191260,Single,1,No,No,No,80,National or State Highway
20192047,Multiple,2,No,No,No,100,Arterial Road
20191028,Single,1,No,No,No,100,Arterial Road
20192227,Single,1,No,No,No,80,Arterial Road
20193151,Single,1,No,No,No,80,Collector Road
20192174,Single,1,No,No,No,100,Sub-arterial Road
20193159,Multiple,2,No,No,No,100,National or State Highway
20194013,Single,1,No,No,No,50,Local Road
20192238,Single,1,No,No,No,70,Arterial Road
20193096,Single,1,No,No,No,100,Local Road
20192162,Single,1,No,No,No,100,Arterial Road
20191281,Single,1,No,No,No,70,Arterial Road
20197024,Single,1,No,No,No,70,Sub-arterial Road
20191199,Single,1,No,No,Yes,110,National or State Highway
20193130,Single,1,No,No,No,60,Sub-arterial Road
20192155,Single,1,No,No,No,60,Sub-arterial Road
20195027,Single,1,No,Yes,No,110,National or State Highway
20194011,Single,1,No,No,No,10,Local Road
20193187,Single,1,No,No,No,100,Sub-arterial Road
20195038,Single,1,No,No,No,110,Arterial Road
20191257,Single,1,No,No,No,60,Sub-arterial Road
20192237,Multiple,2,No,No,No,100,Arterial Road
20193117,Single,1,No,No,No,60,Local Road
20195009,Single,1,No,No,No,80,National or State Highway
20192077,Single,1,No,No,No,100,National or State Highway
20191195,Single,1,Yes,No,No,80,Access road
20191193,Single,1,Yes,Yes,No,110,National or State Highway
20191273,Single,1,No,Yes,No,100,National or State Highway
20193146,Single,1,No,Yes,No,100,National or State Highway
20191183,Single,1,No,No,No,50,Sub-arterial Road
20193097,Multiple,2,No,No,No,80,National or State Highway
20192213,Single,1,No,Yes,No,100,National or State Highway
20191175,Single,1,No,Yes,No,80,Arterial Road
20191113,Single,1,No,No,No,80,Sub-arterial Road
20193161,Single,1,No,Yes,No,100,National or State Highway
20195061,Single,1,No,No,No,110,National or State Highway
20195139,Multiple,2,No,No,No,80,Local Road
20192157,Single,1,No,No,No,100,Local Road
20193194,Single,1,No,No,No,60,Sub-arterial Road
20192060,Single,1,No,No,No,100,National or State Highway
20191039,Single,1,No,No,No,50,Access road
20193119,Single,1,No,No,No,100,Sub-arterial Road
20192048,Single,1,No,No,No,100,Local Road
20192205,Single,1,No,No,No,100,Sub-arterial Road
20191285,Single,1,No,Yes,No,60,Local Road
20193113,Single,1,No,No,No,50,Local Road
20191202,Single,1,No,No,No,80,Collector Road
20195060,Single,1,No,No,No,110,National or State Highway
20192228,Single,1,No,No,No,100,Local Road
20191312,Single,1,No,No,No,110,National or State Highway
20193032,Single,1,No,No,No,60,Sub-arterial Road
20191191,Single,1,No,No,No,60,Arterial Road
20191043,Single,1,No,No,No,70,Arterial Road
20191176,Single,1,No,No,No,40,Collector Road
20197013,Single,1,No,No,No,110,Access road
20191112,Single,1,No,No,No,50,Local Road
20191277,Single,1,No,No,No,50,Local Road
20193040,Single,1,No,No,No,80,Local Road
20195023,Single,1,No,No,No,80,National or State Highway
20192197,Single,1,No,No,No,60,Collector Road
20192028,Multiple,2,No,No,No,100,National or State Highway
20191150,Single,1,No,No,No,100,National or State Highway
20191240,Single,1,No,No,No,50,Local Road
20191162,Single,1,No,No,No,70,Arterial Road
20193089,Single,1,No,No,No,100,Sub-arterial Road
20195052,Single,1,No,No,No,110,National or State Highway
20191212,Single,1,No,No,No,100,Arterial Road
20193124,Single,1,No,No,No,70,Sub-arterial Road
20191222,Single,1,No,No,No,100,Arterial Road
20191282,Single,1,No,No,No,60,Arterial Road
20191099,Single,1,No,No,No,80,Collector Road
20193056,Single,1,No,No,No,80,National or State Highway
20193154,Single,1,No,No,No,100,Sub-arterial Road
20195017,Single,1,No,No,Yes,110,National or State Highway
20191020,Single,1,No,No,Yes,100,National or State Highway
20193178,Single,1,No,No,No,100,Sub-arterial Road
20191170,Single,1,No,No,No,100,Arterial Road
20193045,Single,1,No,No,No,80,Collector Road
20192229,Single,1,No,No,No,50,Local Road
20191229,Single,1,No,No,No,80,Arterial Road
20194022,Single,1,No,No,No,50,Local Road
20196016,Single,1,No,No,No,50,Local Road
20191048,Single,1,No,No,No,100,Arterial Road
20193132,Single,1,No,No,No,100,Sub-arterial Road
20192158,Single,1,No,Yes,No,50,Local Road
20192091,Multiple,2,No,No,No,100,Local Road
20191223,Multiple,2,No,No,No,60,Arterial Road
20195064,Single,1,No,No,No,60,Arterial Road
20191148,Multiple,2,No,No,No,80,Arterial Road
20193145,Single,1,No,No,No,80,National or State Highway
20192026,Single,1,No,No,No,100,Sub-arterial Road
20195091,Multiple,2,Yes,No,No,100,Arterial Road
20191287,Single,1,No,No,No,100,Arterial Road
20193114,Single,1,No,No,No,100,Sub-arterial Road
20191116,Single,1,No,No,No,80,Sub-arterial Road
20191203,Single,1,No,No,No,100,Sub-arterial Road
20192004,Multiple,2,No,No,No,80,Arterial Road
20193173,Single,1,No,No,No,100,Sub-arterial Road
20192164,Single,1,No,No,No,50,Local Road
20191115,Single,1,No,No,Yes,60,National or State Highway
20192070,Single,1,No,No,No,70,Arterial Road
20195080,Single,1,No,No,No,110,National or State Highway
20195019,Single,1,No,No,No,100,Arterial Road
20191276,Single,1,No,No,No,80,Local Road
20193085,Single,1,No,No,No,80,National or State Highway
20196005,Single,1,No,No,No,50,Local Road
20191073,Single,1,No,No,No,110,National or State Highway
20192142,Single,1,No,No,No,80,Sub-arterial Road
20193017,Single,1,No,No,No,100,National or State Highway
20193080,Single,1,No,No,No,100,Local Road
20198004,Single,1,No,No,Yes,100,National or State Highway
20191098,Single,1,No,No,No,50,Collector Road
20195056,Single,1,No,No,No,60,Arterial Road
20194085,Single,1,No,No,No,60,Sub-arterial Road
20193067,Single,1,No,No,No,100,Local Road
20193074,Single,1,No,No,Yes,100,National or State Highway
20192008,Single,1,No,No,No,50,Local Road
20193105,Multiple,2,No,No,No,100,National or State Highway
20191329,Single,1,No,No,No,50,Local Road
20191016,Single,1,No,No,No,50,Collector Road
20193118,Single,1,No,No,Yes,70,Collector Road
20191015,Single,1,No,No,Yes,100,Local Road
20192062,Single,1,No,No,Yes,100,National or State Highway
20193049,Single,1,No,No,No,60,Collector Road
20195013,Single,1,No,No,No,60,National or State Highway
20193078,Single,1,No,No,No,110,National or State Highway
20192207,Single,1,No,No,No,100,Access road
20191168,Single,1,No,No,No,100,National or State Highway
20191102,Single,1,No,No,No,50,Arterial Road
20191279,Single,1,No,No,No,110,National or State Highway
20195140,Single,1,No,No,No,60,Arterial Road
20194096,Single,1,No,No,No,110,Sub-arterial Road
20192083,Single,1,No,No,No,40,Pedestrian Thoroughfare
20193116,Single,1,No,No,No,100,Sub-arterial Road
20193150,Single,1,No,No,No,60,Sub-arterial Road
20193186,Single,1,No,No,No,100,Sub-arterial Road
20193010,Single,1,No,No,No,80,Sub-arterial Road
20191246,Single,1,No,No,No,50,Local Road
20192049,Single,1,No,No,No,80,National or State Highway
20191093,Single,1,No,No,No,80,Arterial Road
20193036,Single,1,No,No,No,100,Access road
20196019,Single,1,No,No,No,60,National or State Highway
20194089,Single,1,No,No,No,110,National or State Highway
20195070,Single,1,No,No,No,80,Local Road
20193088,Single,1,No,No,No,60,Local Road
20191163,Single,1,No,No,No,110,National or State Highway
20191110,Single,1,No,No,No,80,National or State Highway
20192144,Single,1,No,No,No,60,Local Road
20193166,Single,1,No,No,No,100,National or State Highway
20192138,Single,1,No,No,No,60,Arterial Road
20193147,Single,1,No,No,Yes,100,Sub-arterial Road
20197019,Single,1,No,No,No,100,Access road
20193135,Single,1,No,No,No,80,Sub-arterial Road
20192209,Single,1,No,No,No,40,Sub-arterial Road
20192031,Single,1,No,No,No,100,Local Road
20193126,Single,1,No,No,No,100,Sub-arterial Road
20193021,Single,1,No,No,Yes,80,National or State Highway
20192053,Single,1,No,No,No,80,Arterial Road
20192156,Single,1,No,No,No,50,Local Road
20191309,Single,1,No,No,No,110,National or State Highway
20194065,Single,1,No,No,No,70,Arterial Road
20195097,Single,1,No,No,No,110,Arterial Road
20191293,Single,1,No,No,No,90,Local Road
20191216,Single,1,No,No,No,60,National or State Highway
20195127,Single,1,No,No,No,60,Arterial Road
20191326,Single,1,No,No,No,100,Local Road
20191254,Single,1,No,No,No,60,Collector Road
20192011,Single,1,No,No,No,60,Arterial Road
20191189,Single,1,No,No,No,80,Local Road
20193008,Single,1,No,Yes,No,80,Sub-arterial Road
20191111,Single,1,No,No,No,110,National or State Highway
20194018,Single,1,No,Yes,No,110,National or State Highway
20193024,Single,1,No,No,No,100,Local Road
20193016,Single,1,No,No,No,70,Collector Road
20195086,Single,1,No,No,No,110,National or State Highway
20195144,Single,1,No,No,No,50,Local Road
20191064,Single,1,No,No,No,110,National or State Highway
20193152,Single,1,No,No,No,60,Local Road
20191085,Single,1,No,No,No,110,National or State Highway
20191186,Multiple,2,No,No,No,50,Local Road
20193027,Single,1,No,No,No,80,Sub-arterial Road
20192014,Single,1,No,No,No,70,National or State Highway
20196001,Single,1,No,No,No,80,Local Road
20193072,Single,1,No,No,No,80,Collector Road
20191149,Single,1,No,No,No,80,Arterial Road
20192056,Multiple,2,No,No,No,80,Local Road
20195147,Single,1,No,No,No,50,Local Road
